                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                 1.2497,                0.92953,                 1.3188,                0.85075,                0.75332,                0.82712,                 0.5367,                 1.2799,                0.83097,                 1.3739,               0.005347,               0.005347,               0.005347
                     97,                 1.2459,                0.92058,                 1.3112,                0.85377,                0.75351,                0.82815,                0.53833,                 1.2779,                0.82855,                 1.3729,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.2474,                0.91902,                 1.3121,                0.85598,                0.75239,                0.82836,                0.53893,                 1.2757,                0.82699,                 1.3717,               0.005248,               0.005248,               0.005248
                     99,                 1.2391,                0.91529,                 1.3005,                0.85809,                0.75329,                0.82936,                0.53951,                 1.2742,                0.82454,                 1.3705,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.2389,                0.91482,                 1.3046,                0.85987,                0.75061,                0.82963,                 0.5405,                 1.2717,                0.82334,                 1.3686,               0.005149,               0.005149,               0.005149
                    101,                   1.24,                0.90915,                 1.3049,                0.85734,                0.75128,                0.82906,                 0.5414,                 1.2698,                0.82283,                 1.3669,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2264,                0.89907,                 1.2983,                0.85596,                0.75217,                0.82903,                0.54148,                 1.2682,                0.82135,                 1.3656,                0.00505,                0.00505,                0.00505
                    103,                 1.2311,                0.90467,                 1.3006,                0.85396,                0.75462,                0.82949,                0.54238,                 1.2668,                0.81963,                 1.3638,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2348,                0.90507,                 1.2997,                0.85502,                 0.7544,                0.83018,                 0.5432,                 1.2648,                0.81809,                 1.3624,               0.004951,               0.004951,               0.004951
                    105,                 1.2225,                0.89281,                  1.293,                 0.8598,                0.75106,                0.82981,                0.54355,                 1.2632,                0.81709,                  1.361,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2221,                0.89086,                 1.2897,                0.84941,                0.75708,                0.83013,                0.54426,                 1.2618,                0.81524,                 1.3599,               0.004852,               0.004852,               0.004852
                    107,                 1.2067,                0.88056,                 1.2818,                 0.8498,                0.75685,                0.83066,                0.54459,                   1.26,                0.81423,                 1.3586,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2187,                0.88711,                 1.2888,                0.84786,                 0.7593,                0.83058,                0.54537,                 1.2586,                 0.8135,                 1.3576,               0.004753,               0.004753,               0.004753
                    109,                 1.2043,                0.87443,                 1.2774,                0.84476,                0.76131,                0.83076,                0.54593,                 1.2571,                0.81181,                 1.3561,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2087,                0.88233,                 1.2868,                0.85563,                0.75551,                0.83133,                0.54674,                 1.2556,                0.81069,                 1.3552,               0.004654,               0.004654,               0.004654
                    111,                 1.2068,                0.87496,                 1.2814,                0.84736,                0.76213,                0.83178,                0.54716,                 1.2541,                0.80913,                 1.3539,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.1931,                0.86103,                 1.2719,                0.84639,                 0.7622,                0.83215,                0.54747,                 1.2527,                0.80907,                 1.3529,               0.004555,               0.004555,               0.004555
                    113,                  1.197,                0.86354,                 1.2736,                0.85102,                0.76002,                0.83224,                0.54813,                 1.2514,                0.80758,                 1.3517,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.1961,                0.87723,                 1.2744,                0.85219,                0.76068,                0.83262,                0.54837,                   1.25,                0.80679,                 1.3507,               0.004456,               0.004456,               0.004456
                    115,                 1.1929,                0.86693,                 1.2756,                0.85546,                0.75841,                0.83254,                0.54897,                 1.2487,                0.80556,                 1.3499,              0.0044065,              0.0044065,              0.0044065
                    116,                  1.186,                0.85387,                 1.2684,                0.85773,                 0.7573,                0.83306,                0.54959,                 1.2478,                0.80445,                 1.3492,               0.004357,               0.004357,               0.004357
