                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                 1.0476,                0.75394,                 1.1978,                 0.8798,                0.78226,                0.85106,                0.59579,                 1.1736,                0.75585,                 1.3092,               0.003664,               0.003664,               0.003664
                    131,                 1.0567,                 0.7554,                 1.1958,                 0.8813,                0.78181,                0.85116,                0.59645,                 1.1724,                 0.7552,                 1.3084,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.0467,                 0.7446,                 1.1944,                0.88321,                0.78092,                0.85133,                0.59659,                 1.1716,                0.75418,                 1.3079,               0.003565,               0.003565,               0.003565
                    133,                 1.0414,                0.74349,                 1.1891,                0.88308,                0.78101,                0.85142,                0.59734,                 1.1706,                0.75348,                 1.3075,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.0419,                0.74244,                 1.1894,                0.88193,                0.78159,                0.85114,                0.59766,                 1.1696,                0.75217,                  1.307,               0.003466,               0.003466,               0.003466
                    135,                 1.0366,                0.74082,                  1.186,                 0.8804,                0.78181,                0.85104,                0.59791,                 1.1686,                0.75132,                 1.3068,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.0268,                0.72927,                 1.1781,                0.88073,                0.78334,                0.85108,                0.59813,                 1.1674,                0.75028,                 1.3061,               0.003367,               0.003367,               0.003367
                    137,                 1.0324,                0.73681,                 1.1856,                0.87986,                0.78337,                0.85079,                0.59856,                 1.1668,                0.74933,                 1.3056,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.0281,                0.72917,                 1.1798,                0.88013,                0.78293,                 0.8509,                0.59906,                 1.1654,                0.74818,                 1.3048,               0.003268,               0.003268,               0.003268
                    139,                 1.0183,                0.72533,                 1.1778,                 0.8807,                0.78313,                 0.8508,                0.59946,                 1.1636,                0.74738,                 1.3035,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.0215,                0.72445,                 1.1763,                0.88075,                0.78337,                0.85101,                0.60005,                 1.1624,                 0.7464,                 1.3031,               0.003169,               0.003169,               0.003169
                    141,                 1.0115,                0.72133,                 1.1776,                0.88287,                0.78382,                0.85106,                0.60079,                 1.1612,                0.74553,                 1.3025,              0.0031195,              0.0031195,              0.0031195
                    142,                  1.017,                0.72203,                 1.1743,                0.88234,                0.78381,                0.85081,                0.60105,                 1.1602,                0.74483,                 1.3018,                0.00307,                0.00307,                0.00307
                    143,                 1.0021,                0.71476,                 1.1677,                0.88191,                0.78382,                0.85123,                0.60169,                 1.1592,                0.74426,                 1.3013,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.0061,                0.71398,                 1.1682,                 0.8828,                0.78393,                 0.8512,                0.60216,                  1.158,                0.74377,                 1.3006,               0.002971,               0.002971,               0.002971
                    145,                 1.0057,                0.71109,                 1.1659,                0.88321,                0.78371,                0.85101,                0.60276,                 1.1569,                0.74253,                 1.2998,              0.0029215,              0.0029215,              0.0029215
                    146,                0.99395,                0.69849,                 1.1602,                0.88386,                0.78359,                0.85102,                0.60296,                 1.1555,                0.74173,                 1.2992,               0.002872,               0.002872,               0.002872
                    147,                 1.0044,                0.70174,                 1.1664,                0.88386,                 0.7836,                0.85109,                0.60342,                 1.1539,                0.74114,                 1.2976,              0.0028225,              0.0028225,              0.0028225
                    148,                0.99432,                 0.7007,                 1.1594,                0.88447,                0.78315,                0.85056,                0.60356,                 1.1528,                0.74075,                 1.2971,               0.002773,               0.002773,               0.002773
                    149,                0.98835,                 0.6957,                 1.1541,                0.88428,                0.78337,                0.85062,                 0.6041,                  1.152,                0.74019,                 1.2969,              0.0027235,              0.0027235,              0.0027235
                    150,                0.98647,                0.69025,                 1.1528,                0.88583,                0.78336,                0.85162,                0.60469,                 1.1509,                0.73978,                 1.2961,               0.002674,               0.002674,               0.002674
                    151,                0.98162,                0.68606,                 1.1494,                0.88495,                0.78337,                0.85162,                0.60553,                   1.15,                0.73947,                 1.2956,              0.0026245,              0.0026245,              0.0026245
