                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                0.82559,                 1.0069,                 1.5029,                0.84317,                0.75128,                0.83075,                0.52947,                0.89453,                0.87809,                 1.6135,              0.0052975,              0.0052975,              0.0052975
                     98,                0.82249,                0.98002,                 1.4887,                0.84391,                0.75306,                 0.8314,                0.53029,                0.89358,                0.87691,                 1.6119,               0.005248,               0.005248,               0.005248
                     99,                0.83685,                0.99655,                 1.4993,                0.84482,                0.75306,                0.83151,                0.53138,                0.89238,                0.87613,                 1.6107,              0.0051985,              0.0051985,              0.0051985
                    100,                0.82181,                0.99088,                 1.4848,                0.84882,                0.75203,                0.83248,                0.53207,                0.89028,                0.87454,                 1.6088,               0.005149,               0.005149,               0.005149
                    101,                0.81782,                0.98075,                 1.4847,                0.84995,                0.75112,                0.83271,                 0.5328,                0.88949,                0.87308,                 1.6075,              0.0050995,              0.0050995,              0.0050995
                    102,                 0.8214,                0.98129,                 1.4814,                0.84903,                0.75201,                0.83225,                 0.5331,                0.88842,                0.87126,                 1.6059,                0.00505,                0.00505,                0.00505
                    103,                0.81687,                0.98546,                 1.4772,                0.85029,                0.75313,                0.83248,                0.53356,                0.88723,                 0.8701,                 1.6047,              0.0050005,              0.0050005,              0.0050005
                    104,                 0.8142,                0.97171,                 1.4766,                 0.8497,                0.75469,                0.83302,                0.53411,                0.88575,                0.86869,                 1.6031,               0.004951,               0.004951,               0.004951
                    105,                0.81442,                0.97812,                  1.479,                0.84997,                 0.7538,                0.83277,                0.53492,                0.88391,                 0.8671,                 1.5999,              0.0049015,              0.0049015,              0.0049015
                    106,                0.81063,                0.97705,                 1.4767,                0.85099,                 0.7535,                0.83291,                 0.5356,                0.88169,                0.86584,                 1.5981,               0.004852,               0.004852,               0.004852
                    107,                0.81433,                  0.968,                 1.4798,                0.85119,                0.75214,                 0.8329,                0.53625,                0.87991,                0.86385,                 1.5963,              0.0048025,              0.0048025,              0.0048025
                    108,                0.80562,                0.96545,                 1.4684,                0.85147,                 0.7524,                0.83278,                 0.5367,                0.87867,                0.86327,                  1.595,               0.004753,               0.004753,               0.004753
                    109,                0.80847,                0.97336,                 1.4763,                0.85184,                0.75215,                0.83372,                0.53739,                0.87702,                0.86231,                 1.5934,              0.0047035,              0.0047035,              0.0047035
                    110,                0.80624,                0.96463,                 1.4773,                0.85099,                 0.7535,                0.83444,                0.53816,                0.87599,                0.86141,                  1.592,               0.004654,               0.004654,               0.004654
                    111,                0.80202,                0.95944,                 1.4633,                0.85034,                0.75507,                0.83446,                0.53866,                0.87525,                0.86029,                 1.5907,              0.0046045,              0.0046045,              0.0046045
                    112,                0.80693,                0.96883,                 1.4697,                 0.8542,                0.75284,                0.83508,                0.53906,                0.87413,                0.85956,                 1.5894,               0.004555,               0.004555,               0.004555
                    113,                0.79787,                0.95573,                 1.4574,                0.85489,                0.75173,                0.83493,                0.53934,                0.87338,                0.85791,                 1.5882,              0.0045055,              0.0045055,              0.0045055
                    114,                0.79033,                0.94679,                 1.4553,                 0.8529,                0.75208,                0.83476,                0.53983,                0.87222,                 0.8562,                 1.5867,               0.004456,               0.004456,               0.004456
                    115,                0.79702,                0.94281,                 1.4576,                0.85363,                0.75195,                0.83454,                0.54004,                0.87132,                0.85527,                 1.5855,              0.0044065,              0.0044065,              0.0044065
                    116,                0.79145,                0.94983,                 1.4545,                 0.8556,                 0.7514,                0.83457,                0.54112,                0.87016,                0.85384,                 1.5839,               0.004357,               0.004357,               0.004357
                    117,                0.78682,                0.94135,                 1.4458,                0.85626,                0.75173,                0.83427,                0.54152,                0.86939,                0.85237,                 1.5826,              0.0043075,              0.0043075,              0.0043075
                    118,                 0.7925,                0.94721,                 1.4543,                0.85766,                0.75084,                0.83456,                0.54226,                 0.8681,                0.85136,                  1.581,               0.004258,               0.004258,               0.004258
                    119,                0.78734,                0.93532,                 1.4487,                0.85678,                0.75217,                0.83498,                0.54323,                0.86715,                0.85068,                 1.5799,              0.0042085,              0.0042085,              0.0042085
                    120,                0.78675,                0.93299,                 1.4513,                0.85739,                0.75329,                0.83481,                0.54353,                0.86656,                0.85004,                 1.5789,               0.004159,               0.004159,               0.004159
                    121,                0.78332,                0.93635,                 1.4396,                0.85753,                0.75418,                0.83565,                0.54396,                0.86542,                0.84908,                 1.5778,              0.0041095,              0.0041095,              0.0041095
                    122,                0.78282,                0.93527,                 1.4449,                0.85726,                0.75492,                0.83552,                0.54427,                 0.8645,                 0.8476,                 1.5764,                0.00406,                0.00406,                0.00406
                    123,                0.77998,                0.92654,                 1.4351,                0.86053,                0.75353,                0.83559,                0.54443,                0.86351,                 0.8472,                 1.5752,              0.0040105,              0.0040105,              0.0040105
                    124,                 0.7764,                0.92447,                 1.4421,                0.86365,                0.75351,                0.83609,                0.54494,                0.86294,                0.84657,                 1.5739,               0.003961,               0.003961,               0.003961
                    125,                0.77707,                0.92441,                 1.4345,                 0.8651,                0.75284,                0.83597,                0.54565,                0.86236,                0.84546,                 1.5725,              0.0039115,              0.0039115,              0.0039115
                    126,                0.77531,                0.91787,                 1.4332,                0.86515,                 0.7521,                0.83557,                0.54642,                0.86138,                 0.8444,                 1.5713,               0.003862,               0.003862,               0.003862
                    127,                0.77306,                0.92279,                  1.433,                0.86568,                0.75195,                0.83585,                0.54685,                0.86058,                0.84342,                 1.5702,              0.0038125,              0.0038125,              0.0038125
                    128,                0.77246,                0.92085,                 1.4302,                0.86723,                0.75017,                0.83563,                0.54723,                0.85993,                0.84257,                 1.5704,               0.003763,               0.003763,               0.003763
                    129,                0.77001,                0.91484,                  1.429,                0.86897,                0.74972,                0.83611,                0.54793,                 0.8591,                0.84175,                 1.5694,              0.0037135,              0.0037135,              0.0037135
                    130,                0.76938,                0.91511,                 1.4314,                0.87044,                0.74865,                0.83591,                0.54795,                 0.8583,                0.84061,                 1.5684,               0.003664,               0.003664,               0.003664
                    131,                0.76142,                0.90672,                 1.4237,                  0.869,                0.74955,                0.83614,                0.54842,                0.85747,                0.83897,                 1.5673,              0.0036145,              0.0036145,              0.0036145
                    132,                0.76141,                0.90215,                 1.4264,                0.87285,                0.74794,                0.83634,                0.54911,                0.85617,                0.83839,                 1.5657,               0.003565,               0.003565,               0.003565
                    133,                0.75724,                0.89612,                 1.4208,                0.87324,                0.74769,                0.83597,                0.54955,                0.85544,                0.83728,                 1.5646,              0.0035155,              0.0035155,              0.0035155
                    134,                0.76294,                0.89939,                 1.4261,                0.87253,                0.74903,                0.83665,                0.55012,                0.85485,                0.83572,                 1.5637,               0.003466,               0.003466,               0.003466
                    135,                0.75998,                0.90584,                 1.4159,                0.87291,                0.74838,                0.83719,                0.55083,                0.85395,                0.83473,                 1.5624,              0.0034165,              0.0034165,              0.0034165
                    136,                0.75035,                0.89103,                 1.4099,                0.87347,                0.74926,                0.83755,                0.55133,                0.85303,                 0.8337,                 1.5612,               0.003367,               0.003367,               0.003367
                    137,                0.75246,                0.89506,                 1.4068,                0.87464,                0.74947,                0.83773,                0.55203,                0.85224,                  0.833,                 1.5599,              0.0033175,              0.0033175,              0.0033175
                    138,                  0.752,                0.88843,                 1.4149,                0.87483,                0.74767,                0.83742,                0.55201,                0.85149,                0.83153,                 1.5589,               0.003268,               0.003268,               0.003268
                    139,                  0.743,                0.88383,                 1.4067,                0.87499,                0.74682,                0.83796,                0.55267,                0.85061,                0.83039,                  1.558,              0.0032185,              0.0032185,              0.0032185
                    140,                0.74916,                0.88622,                 1.4048,                0.87413,                0.74727,                0.83839,                0.55296,                0.84949,                0.82971,                 1.5566,               0.003169,               0.003169,               0.003169
                    141,                0.74319,                0.87929,                 1.4041,                0.88388,                0.74326,                0.83844,                0.55334,                0.84835,                0.82849,                 1.5552,              0.0031195,              0.0031195,              0.0031195
                    142,                0.74926,                0.88227,                 1.4097,                0.88106,                0.74504,                0.83894,                0.55389,                0.84747,                0.82738,                 1.5541,                0.00307,                0.00307,                0.00307
                    143,                0.74115,                0.87816,                 1.4019,                0.88314,                 0.7437,                0.83917,                0.55395,                0.84671,                0.82679,                 1.5531,              0.0030205,              0.0030205,              0.0030205
                    144,                0.74026,                0.87894,                 1.3997,                0.88074,                0.74437,                0.83871,                0.55423,                0.84545,                0.82582,                 1.5516,               0.002971,               0.002971,               0.002971
                    145,                0.73829,                0.87405,                 1.3996,                0.88087,                0.74489,                0.83901,                0.55457,                0.84424,                0.82518,                 1.5502,              0.0029215,              0.0029215,              0.0029215
                    146,                0.73112,                0.86483,                 1.3911,                0.88156,                0.74526,                0.83856,                0.55507,                0.84315,                0.82396,                 1.5492,               0.002872,               0.002872,               0.002872
                    147,                0.74188,                0.86925,                 1.3942,                0.88112,                0.74549,                0.83875,                0.55552,                0.84212,                0.82322,                 1.5478,              0.0028225,              0.0028225,              0.0028225
                    148,                0.73193,                0.86767,                 1.3919,                0.87917,                0.74816,                0.83923,                0.55632,                0.84117,                0.82256,                 1.5464,               0.002773,               0.002773,               0.002773
                    149,                0.72973,                0.86629,                 1.3851,                0.87882,                0.74816,                0.83958,                0.55652,                0.83983,                0.82198,                 1.5447,              0.0027235,              0.0027235,              0.0027235
                    150,                0.72636,                0.85752,                 1.3814,                0.87857,                 0.7495,                0.83961,                0.55664,                0.83879,                0.82081,                 1.5433,               0.002674,               0.002674,               0.002674
                    151,                0.72664,                0.85215,                 1.3744,                0.87958,                0.74838,                0.83944,                0.55668,                0.83785,                0.82022,                 1.5421,              0.0026245,              0.0026245,              0.0026245
                    152,                0.72495,                0.85314,                  1.383,                 0.8782,                0.74878,                0.83953,                0.55725,                0.83694,                0.81934,                  1.541,               0.002575,               0.002575,               0.002575
                    153,                0.71625,                 0.8465,                 1.3784,                0.88064,                0.74772,                0.83979,                0.55779,                0.83558,                0.81847,                 1.5396,              0.0025255,              0.0025255,              0.0025255
                    154,                0.71801,                0.84422,                  1.374,                0.88248,                0.74749,                0.84019,                0.55841,                0.83503,                 0.8171,                 1.5388,               0.002476,               0.002476,               0.002476
