                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.5307,                 1.3612,                 1.5705,                0.70138,                0.57687,                0.68669,                0.36294,                 1.6665,                 1.5126,                 1.7787,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.5238,                 1.3228,                 1.5655,                0.67589,                0.54678,                0.62822,                0.32057,                 1.7041,                 1.7171,                 1.8222,               0.004357,               0.004357,               0.004357
                    117,                  1.497,                 1.3279,                 1.5489,                0.67467,                0.58818,                0.66175,                0.36532,                 1.6753,                 1.6309,                 1.7801,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.5313,                 1.3586,                 1.5865,                0.64109,                0.62673,                0.68244,                 0.3756,                 1.6174,                 1.4172,                 1.7248,               0.004258,               0.004258,               0.004258
                    119,                 1.5014,                 1.3263,                 1.5536,                0.68309,                0.59064,                0.65934,                0.36925,                 1.6345,                 1.4386,                 1.7808,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.4986,                 1.3353,                 1.5894,                0.73814,                0.55263,                0.66407,                0.37241,                 1.6224,                 1.4544,                 1.7688,               0.004159,               0.004159,               0.004159
                    121,                 1.5297,                 1.3587,                 1.5746,                0.67683,                0.63743,                 0.6831,                 0.3718,                 1.6128,                 1.4638,                 1.7713,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.4868,                 1.3458,                 1.5516,                0.68734,                0.63158,                0.69107,                 0.3749,                 1.6355,                 1.3892,                 1.7947,                0.00406,                0.00406,                0.00406
                    123,                 1.4897,                 1.3251,                 1.5657,                0.73148,                0.61988,                0.68966,                0.37795,                 1.6522,                 1.4043,                 1.8283,              0.0040105,              0.0040105,              0.0040105
                    124,                   1.48,                 1.3019,                 1.5337,                0.70785,                0.58803,                0.66693,                0.35493,                 1.6289,                 1.5119,                 1.8329,               0.003961,               0.003961,               0.003961
                    125,                  1.475,                 1.3149,                 1.5387,                0.72207,                0.60526,                0.69776,                0.38234,                 1.6607,                 1.3412,                 1.8079,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.4953,                 1.3026,                 1.5539,                0.61344,                0.66374,                0.68667,                0.36996,                 1.6582,                 1.4748,                 1.8212,               0.003862,               0.003862,               0.003862
                    127,                 1.4932,                  1.286,                 1.5488,                0.74013,                0.55556,                0.63694,                0.33844,                 1.7291,                 1.5178,                 1.8755,              0.0038125,              0.0038125,              0.0038125
                    128,                  1.463,                 1.2777,                 1.5342,                0.77075,                0.61111,                0.70615,                0.38044,                 1.6292,                 1.3664,                 1.7986,               0.003763,               0.003763,               0.003763
                    129,                 1.4767,                 1.3109,                 1.5484,                0.72927,                0.61111,                0.69563,                0.38015,                 1.5986,                 1.3643,                 1.7719,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.4713,                 1.2851,                 1.5364,                 0.7626,                 0.5731,                0.69099,                0.37649,                 1.6483,                 1.4202,                 1.7894,               0.003664,               0.003664,               0.003664
                    131,                  1.474,                 1.3014,                 1.5345,                0.69581,                0.61696,                0.69279,                0.36329,                 1.6323,                 1.4192,                 1.8147,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.4681,                 1.2878,                 1.5389,                0.71338,                0.61859,                0.68233,                0.37054,                 1.6246,                  1.418,                 1.7672,               0.003565,               0.003565,               0.003565
                    133,                 1.4329,                 1.2644,                  1.524,                0.77669,                0.58187,                0.69217,                0.37763,                 1.6024,                 1.4043,                  1.757,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.4554,                 1.2581,                  1.505,                0.69874,                0.62865,                0.70315,                0.37003,                 1.6413,                 1.3937,                 1.7746,               0.003466,               0.003466,               0.003466
                    135,                 1.4772,                 1.2941,                 1.5358,                0.76991,                0.59649,                0.69444,                0.37665,                 1.6343,                 1.5025,                 1.8103,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.4433,                 1.2701,                 1.5094,                 0.8013,                0.55848,                0.70797,                0.37638,                 1.6064,                 1.3235,                 1.7664,               0.003367,               0.003367,               0.003367
                    137,                 1.4614,                 1.2669,                 1.5443,                0.70403,                0.60526,                0.68947,                 0.3741,                 1.5756,                 1.4301,                 1.7503,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.4205,                 1.2319,                 1.5172,                0.73765,                0.60234,                0.69085,                0.37364,                 1.5574,                   1.49,                 1.7488,               0.003268,               0.003268,               0.003268
