                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                 1.2216,                0.99211,                 1.4707,                  0.746,                0.60819,                0.70605,                0.41246,                 1.4378,                  1.304,                 1.7403,               0.003763,               0.003763,               0.003763
                    129,                 1.1923,                0.96041,                 1.4522,                0.77149,                0.60218,                0.71059,                0.41351,                 1.4392,                 1.2649,                 1.7922,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1776,                0.96898,                 1.4491,                0.77986,                0.60819,                0.71268,                0.42219,                 1.4574,                 1.2772,                 1.7799,               0.003664,               0.003664,               0.003664
                    131,                   1.21,                0.97965,                 1.4643,                0.82149,                0.61404,                0.73753,                0.42638,                 1.4863,                 1.2699,                 1.7785,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1762,                0.94903,                 1.4513,                0.77167,                0.61988,                0.72669,                 0.4227,                 1.4116,                 1.2028,                  1.707,               0.003565,               0.003565,               0.003565
                    133,                 1.1931,                0.94613,                 1.4415,                0.73863,                 0.5848,                0.68203,                0.40229,                 1.4514,                  1.325,                 1.7751,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1762,                0.96326,                 1.4254,                0.82175,                0.63354,                0.73315,                0.42181,                 1.5059,                 1.3081,                 1.8361,               0.003466,               0.003466,               0.003466
                    135,                 1.1475,                0.93877,                 1.4257,                0.74089,                0.66374,                0.72738,                 0.4249,                 1.4892,                 1.2354,                 1.7892,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1379,                0.93016,                 1.4104,                0.75279,                 0.6345,                0.71955,                0.42309,                 1.4587,                 1.3501,                 1.7969,               0.003367,               0.003367,               0.003367
                    137,                 1.1787,                0.93038,                  1.434,                0.80568,                0.62281,                0.73115,                 0.4202,                 1.4826,                 1.3886,                 1.7419,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1589,                0.94334,                 1.4338,                0.80315,                0.60819,                0.71872,                0.40956,                  1.433,                 1.2717,                 1.7432,               0.003268,               0.003268,               0.003268
                    139,                 1.1838,                0.94692,                 1.4459,                0.73853,                0.62573,                0.69446,                0.39767,                 1.4836,                 1.3742,                 1.7643,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1801,                0.98013,                  1.436,                0.73662,                0.67059,                0.72574,                0.42534,                 1.3893,                 1.2343,                 1.7162,               0.003169,               0.003169,               0.003169
                    141,                 1.1404,                 0.8963,                 1.3845,                0.75866,                0.64035,                0.70687,                0.42318,                 1.3999,                 1.3057,                 1.7353,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1415,                0.92431,                 1.4059,                0.76681,                0.62281,                0.73065,                 0.4391,                  1.474,                 1.2729,                 1.7858,                0.00307,                0.00307,                0.00307
                    143,                 1.1329,                 0.9101,                 1.3988,                0.73019,                0.66082,                0.73012,                0.43908,                 1.4407,                 1.3101,                 1.7653,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1129,                0.90267,                 1.3915,                0.76637,                0.60526,                0.70397,                0.40968,                 1.4341,                 1.2704,                 1.7773,               0.002971,               0.002971,               0.002971
                    145,                 1.1404,                0.90608,                 1.4207,                0.75037,                0.65497,                0.73085,                0.43902,                 1.4102,                 1.3237,                 1.7422,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1539,                0.90977,                 1.4177,                0.79592,                0.63158,                0.71529,                0.42443,                  1.499,                 1.3941,                 1.7862,               0.002872,               0.002872,               0.002872
                    147,                 1.1381,                0.89783,                 1.4175,                0.83091,                0.57472,                0.73108,                0.43001,                  1.507,                  1.331,                 1.8422,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1292,                0.90438,                 1.3848,                0.81355,                0.59942,                0.72915,                0.42003,                 1.5041,                 1.2997,                  1.837,               0.002773,               0.002773,               0.002773
                    149,                 1.1219,                0.85884,                 1.3949,                0.73279,                0.66959,                0.72501,                0.41755,                 1.4894,                 1.3719,                 1.8814,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1036,                0.87368,                 1.3907,                0.76549,                0.66812,                0.72813,                0.42874,                 1.4355,                 1.4468,                 1.7939,               0.002674,               0.002674,               0.002674
                    151,                 1.1115,                0.87447,                 1.3877,                0.75393,                0.68129,                0.74355,                0.43913,                 1.4478,                 1.3758,                 1.7507,              0.0026245,              0.0026245,              0.0026245
