                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                 1.2829,                 1.0958,                 1.4373,                0.76373,                0.59064,                0.70463,                0.38816,                 1.5032,                  1.336,                  1.707,               0.003862,               0.003862,               0.003862
                    127,                 1.2872,                 1.0713,                 1.4498,                0.69172,                0.60234,                0.67622,                0.37976,                 1.5321,                 1.4253,                 1.7313,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.3109,                 1.1221,                  1.456,                0.68771,                 0.6345,                0.70165,                0.39015,                 1.5157,                 1.2666,                 1.7175,               0.003763,               0.003763,               0.003763
                    129,                 1.3007,                 1.0911,                 1.4552,                0.70708,                 0.5717,                0.65465,                0.36932,                 1.5451,                 1.3843,                 1.7336,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2611,                 1.0565,                 1.4256,                0.70356,                0.62865,                0.69353,                0.40095,                 1.5258,                 1.3106,                 1.6868,               0.003664,               0.003664,               0.003664
                    131,                 1.3164,                 1.1015,                 1.4521,                0.77578,                0.57895,                0.71201,                 0.4052,                 1.5354,                 1.3017,                 1.7242,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.2542,                 1.0498,                 1.4291,                0.78985,                0.60445,                  0.721,                 0.4105,                 1.5068,                 1.2935,                 1.7438,               0.003565,               0.003565,               0.003565
                    133,                 1.2767,                 1.0505,                 1.4304,                0.76754,                0.58892,                0.70165,                0.38793,                 1.5293,                 1.4511,                 1.7634,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2526,                 1.0453,                 1.4028,                 0.7674,                0.61696,                0.71605,                0.40512,                 1.5632,                 1.2959,                  1.769,               0.003466,               0.003466,               0.003466
                    135,                 1.2624,                 1.0609,                 1.4384,                0.76456,                0.60234,                0.69851,                0.39445,                 1.5763,                  1.294,                 1.7719,              0.0034165,              0.0034165,              0.0034165
                    136,                  1.267,                 1.0638,                 1.4454,                0.74532,                0.59357,                0.70067,                0.39503,                 1.4806,                 1.3134,                 1.6858,               0.003367,               0.003367,               0.003367
                    137,                 1.2537,                  1.029,                 1.4072,                0.75212,                0.60234,                0.70571,                0.39731,                 1.4878,                  1.324,                 1.6781,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2502,                 1.0579,                 1.4335,                 0.7809,                0.60819,                0.71233,                0.39601,                 1.5388,                 1.2731,                 1.7868,               0.003268,               0.003268,               0.003268
                    139,                 1.2552,                 1.0509,                 1.4227,                0.67188,                0.67544,                0.70807,                0.39721,                 1.5578,                  1.329,                 1.7446,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.2573,                 1.0738,                 1.4329,                0.73775,                0.64158,                0.70972,                0.39682,                 1.5212,                 1.2898,                 1.7517,               0.003169,               0.003169,               0.003169
                    141,                 1.2367,                 1.0159,                 1.3977,                0.77418,                0.61404,                0.71715,                0.39762,                 1.5252,                 1.2457,                 1.7639,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.2704,                 1.0512,                  1.423,                0.75825,                0.63743,                0.71905,                0.40477,                 1.5324,                 1.2697,                 1.7383,                0.00307,                0.00307,                0.00307
                    143,                 1.2377,                 1.0389,                 1.4061,                0.76226,                0.59942,                 0.7013,                0.39061,                  1.526,                 1.3112,                 1.7263,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2482,                 1.0238,                 1.4046,                0.77189,                0.61696,                0.70742,                0.39422,                 1.5094,                 1.2918,                 1.7098,               0.002971,               0.002971,               0.002971
                    145,                 1.2251,                 1.0138,                 1.3954,                0.68632,                0.61417,                0.67863,                0.38911,                 1.4928,                 1.2532,                 1.7199,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.2574,                 1.0299,                 1.4135,                0.80974,                0.59942,                0.70643,                0.40319,                  1.495,                 1.3106,                 1.7036,               0.002872,               0.002872,               0.002872
                    147,                 1.2206,                 1.0101,                 1.3949,                0.74908,                0.62573,                0.71893,                 0.4137,                 1.5289,                  1.255,                 1.7311,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2291,                 1.0131,                   1.38,                0.78846,                0.60819,                 0.7086,                0.40172,                 1.6205,                 1.2785,                  1.782,               0.002773,               0.002773,               0.002773
                    149,                 1.2173,                 1.0065,                 1.3947,                0.80425,                0.58772,                0.70216,                0.40141,                  1.624,                 1.2846,                  1.811,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2156,                0.99918,                 1.3941,                0.77855,                0.60819,                0.70124,                0.39255,                  1.531,                 1.3254,                 1.7342,               0.002674,               0.002674,               0.002674
                    151,                 1.1924,                 0.9657,                 1.3868,                0.74976,                0.60451,                0.72101,                 0.4106,                 1.5021,                 1.2572,                 1.6836,              0.0026245,              0.0026245,              0.0026245
