                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 1.2757,                 1.0746,                 1.5224,                0.75058,                0.65497,                0.74271,                0.42207,                   1.34,                 1.2131,                 1.7194,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2758,                 1.0438,                 1.5201,                0.75296,                0.63743,                0.71735,                0.41108,                 1.3987,                 1.3821,                 1.7969,               0.004753,               0.004753,               0.004753
                    109,                 1.2766,                 1.0839,                 1.5252,                0.74492,                0.60526,                0.69692,                0.39472,                 1.3904,                 1.2611,                 1.7625,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3017,                 1.1236,                 1.5519,                0.75014,                0.59942,                0.68135,                0.37596,                 1.4264,                 1.4289,                 1.7631,               0.004654,               0.004654,               0.004654
                    111,                 1.2884,                 1.0776,                 1.5217,                0.74071,                0.61404,                0.69053,                0.38324,                 1.4653,                 1.3364,                 1.8315,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2767,                 1.0291,                  1.495,                0.73426,                 0.6221,                0.70009,                0.38315,                 1.4666,                 1.3502,                 1.8291,               0.004555,               0.004555,               0.004555
                    113,                 1.2709,                  1.086,                 1.5324,                0.72449,                0.59357,                0.69651,                0.39797,                 1.4247,                 1.4278,                 1.7805,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2575,                 1.0502,                 1.5145,                0.74174,                0.66343,                0.70265,                0.38475,                 1.4541,                 1.3788,                 1.8508,               0.004456,               0.004456,               0.004456
                    115,                 1.2822,                 1.0646,                 1.5107,                0.72546,                0.57602,                0.66885,                0.37597,                  1.453,                 1.4095,                 1.7808,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2533,                 1.0438,                 1.4954,                0.77822,                0.67715,                0.75027,                0.43612,                 1.4346,                 1.2369,                 1.7691,               0.004357,               0.004357,               0.004357
                    117,                 1.2654,                 1.0465,                 1.4843,                0.75028,                0.62374,                0.69891,                0.38822,                 1.4459,                 1.3495,                 1.8181,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2563,                 1.0269,                 1.4945,                0.81097,                0.59649,                0.70212,                0.39965,                 1.4512,                 1.4388,                 1.8434,               0.004258,               0.004258,               0.004258
                    119,                 1.2564,                 1.0143,                 1.4921,                0.77533,                0.62573,                0.71965,                0.41909,                 1.3795,                 1.2491,                 1.7334,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.2413,                 1.0519,                 1.5229,                 0.6912,                0.65789,                0.71207,                0.40685,                 1.4196,                 1.2283,                 1.7401,               0.004159,               0.004159,               0.004159
                    121,                 1.2561,                 1.0424,                  1.509,                 0.7671,                0.59649,                0.70117,                0.40895,                 1.4895,                  1.372,                 1.8203,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.2749,                 1.0426,                 1.5055,                0.71509,                0.63743,                0.68805,                0.40272,                 1.4177,                 1.3201,                 1.7889,                0.00406,                0.00406,                0.00406
                    123,                 1.2338,                  1.055,                 1.5007,                0.74522,                0.63289,                0.71707,                0.42028,                  1.416,                 1.4801,                 1.7657,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2124,                 0.9869,                 1.4535,                0.67404,                0.69298,                0.70622,                0.39919,                 1.4224,                 1.2321,                 1.8438,               0.003961,               0.003961,               0.003961
                    125,                 1.2412,                 1.0122,                 1.5019,                0.71328,                0.66194,                0.70604,                0.40503,                 1.4312,                  1.258,                 1.7907,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.2125,                 1.0132,                 1.4698,                0.70567,                  0.673,                0.72097,                0.40987,                 1.4767,                 1.3158,                 1.8271,               0.003862,               0.003862,               0.003862
                    127,                 1.2111,                 0.9821,                  1.461,                0.66594,                0.64701,                0.67721,                0.38437,                 1.4625,                 1.3606,                 1.7794,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1842,                0.96438,                 1.4637,                 0.6802,                 0.5848,                 0.6483,                0.37063,                 1.4194,                 1.3735,                 1.7682,               0.003763,               0.003763,               0.003763
                    129,                 1.2319,                 1.0104,                 1.5192,                0.81817,                0.61404,                0.72768,                0.41771,                 1.4094,                 1.2494,                 1.7967,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2111,                0.98732,                 1.4665,                0.78441,                0.59649,                0.71917,                0.41717,                 1.4443,                 1.2981,                 1.8375,               0.003664,               0.003664,               0.003664
                    131,                 1.2077,                0.96549,                 1.4616,                0.70226,                0.60234,                0.68551,                0.39255,                 1.4387,                 1.2432,                  1.827,              0.0036145,              0.0036145,              0.0036145
